"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 11:34:44 BRT 2022","Tue Nov 22 11:34:47 BRT 2022","3041","","Dashboard","","","","Validar Logout com sucesso",""
"passed","Tue Nov 22 11:34:22 BRT 2022","Tue Nov 22 11:34:33 BRT 2022","10763","","Dashboard","","","","Validar buscar nome/email valido",""
"passed","Tue Nov 22 11:34:55 BRT 2022","Tue Nov 22 11:35:08 BRT 2022","12926","","Deletar","","","","Deletar user com sucesso",""
"passed","Tue Nov 22 11:36:00 BRT 2022","Tue Nov 22 11:36:01 BRT 2022","1104","","Login","","","","Validar login com dados inválidos",""
"passed","Tue Nov 22 11:35:37 BRT 2022","Tue Nov 22 11:35:54 BRT 2022","17728","","Detalhes","","","","Redirecionar para detalhes do usuario",""
"passed","Tue Nov 22 11:34:05 BRT 2022","Tue Nov 22 11:34:15 BRT 2022","10168","","Criar","","","","Criar user com sucesso",""
"passed","Tue Nov 22 11:34:33 BRT 2022","Tue Nov 22 11:34:44 BRT 2022","11304","","Dashboard","","","","Validar buscar nome/email inexistente",""
"passed","Tue Nov 22 11:35:57 BRT 2022","Tue Nov 22 11:36:00 BRT 2022","3039","","Login","","","","Validar login com sucesso",""
